a	/a/
traicionarle	/tɾaiθjonaɾle/
traicionarlo	/tɾaiθjonaɾlo/
traicionarlos	/tɾaiθjonaɾlos/
traicionarme	/tɾaiθjonaɾme/
traicionarnos	/tɾaiθjonaɾnos/
traicionaron	/tɾaiθjonaɾon/
traicionarte	/tɾaiθjonaɾte/
traicionas	/tɾaiθjonas/
traicionaste	/tɾaiθjonaste/
traicioné	/tɾaiθjoˈne/
traicione	/tɾaiθjone/
traicionen	/tɾaiθjonen/
traicionera	/tɾaiθjoneɾa/
traicioneras	/tɾaiθjoneɾas/
traicionero	/tɾaiθjoneɾo/
traicioneros	/tɾaiθjoneɾos/
traiciones	/tɾaiθjones/
traicionó	/tɾaiθjoˈno/
traiciono	/tɾaiθjono/
traída	/tɾaˈiða/
traídas	/tɾaˈiðas/
traído	/tɾaˈiðo/
traidor	/tɾaiðoɾ/
traidora	/tɾaiðoɾa/
traidoras	/tɾaiðoɾas/
traidores	/tɾaiðoɾes/
traídos	/tɾaˈiðos/
traiga	/tɾaiɣa/
traigáis	/tɾaiˈɣais/
traigamos	/tɾaiɣamos/
traigan	/tɾaiɣan/
traigas	/tɾaiɣas/
traigo	/tɾaiɣo/
traje	/tɾaxe/
trajeado	/tɾaxeaðo/
trajeados	/tɾaxeaðos/
trajera	/tɾaxeɾa/
trajéramos	/tɾaˈxeɾamos/
trajeran	/tɾaxeɾan/
trajeras	/tɾaxeɾas/
trajeron	/tɾaxeɾon/
trajes	/tɾaxes/
trajese	/tɾaxese/
trajimos	/tɾaximos/
trajín	/tɾaˈxin/
trajiste	/tɾaxiste/
trajisteis	/tɾaxisteis/
trajo	/tɾaxo/
trama	/tɾama/
tramaba	/tɾamaβa/
tramaban	/tɾamaβan/
tramabas	/tɾamaβas/
tramado	/tɾamaðo/
traman	/tɾaman/
tramando	/tɾamando/
tramar	/tɾamaɾ/
tramaron	/tɾamaɾon/
tramas	/tɾamas/
tramitando	/tɾamitando/
tramitar	/tɾamitaɾ/
trámite	/ˈtɾamite/
tramites	/tɾamites/
trámites	/ˈtɾamites/
tramó	/tɾaˈmo/
tramo	/tɾamo/
tramos	/tɾamos/
tramoyista	/tɾamoʝista/
tramoyistas	/tɾamoʝistas/
trampa	/tɾampa/
trampas	/tɾampas/
trampero	/tɾampeɾo/
tramperos	/tɾampeɾos/
trampilla	/tɾampiʎa/
trampolín	/tɾampoˈlin/
trampolines	/tɾampolines/
tramposa	/tɾamposa/
tramposas	/tɾamposas/
tramposo	/tɾamposo/
tramposos	/tɾamposos/
tranca	/tɾaŋka/
trancada	/tɾaŋkaða/
trancado	/tɾaŋkaðo/
trancas	/tɾaŋkas/
trance	/tɾanθe/
trances	/tɾanθes/
tranquila	/tɾaŋkila/
tranquilamente	/tɾaŋkilamente/
tranquilas	/tɾaŋkilas/
tranquilicé	/tɾaŋkiliˈθe/
tranquilice	/tɾaŋkiliθe/
tranquilicen	/tɾaŋkiliθen/
tranquilices	/tɾaŋkiliθes/
tranquilidad	/tɾaŋkiliðað/
tranquiliza	/tɾaŋkiliθa/
tranquilizado	/tɾaŋkiliθaðo/
tranquilizador	/tɾaŋkiliθaðoɾ/
tranquilizadora	/tɾaŋkiliθaðoɾa/
tranquilizan	/tɾaŋkiliθan/
tranquilizando	/tɾaŋkiliθando/
tranquilizante	/tɾaŋkiliθante/
tranquilizantes	/tɾaŋkiliθantes/
tranquilizar	/tɾaŋkiliθaɾ/
tranquilizará	/tɾaŋkiliθaˈɾa/
tranquilizara	/tɾaŋkiliθaɾa/
tranquilizaré	/tɾaŋkiliθaˈɾe/
tranquilizarla	/tɾaŋkiliθaɾla/
tranquilizarle	/tɾaŋkiliθaɾle/
tranquilizarlo	/tɾaŋkiliθaɾlo/
tranquilizarlos	/tɾaŋkiliθaɾlos/
tranquilizarme	/tɾaŋkiliθaɾme/
tranquilizarnos	/tɾaŋkiliθaɾnos/
tranquilizarse	/tɾaŋkiliθaɾse/
tranquilizarte	/tɾaŋkiliθaɾte/
tranquilizas	/tɾaŋkiliθas/
tranquilizó	/tɾaŋkiliˈθo/
tranquilizo	/tɾaŋkiliθo/
tranquilo	/tɾaŋkilo/
tranquilos	/tɾaŋkilos/
transacción	/tɾansaˈkθjon/
transacciones	/tɾansakθjones/
transar	/tɾansaɾ/
transatlántico	/tɾansaˈtlantiko/
transbordador	/tɾanzβoɾðaðoɾ/
transbordadores	/tɾanzβoɾðaðoɾes/
transbordo	/tɾanzβoɾðo/
transcribir	/tɾanskɾiβiɾ/
transcripción	/tɾanskɾiˈpθjon/
transcripciones	/tɾanskɾipθjones/
transcurre	/tɾanskure/
transcurren	/tɾanskuren/
transcurría	/tɾanskuˈria/
transcurrido	/tɾanskuriðo/
transcurrieron	/tɾanskurjeɾon/
transcurrió	/tɾanskuˈrjo/
transcurrir	/tɾanskuriɾ/
transcurso	/tɾanskuɾso/
transductor	/tɾanzðuktoɾ/
transeúnte	/tɾanseˈunte/
transeúntes	/tɾanseˈuntes/
transferencia	/tɾansfeɾenθja/
transferencias	/tɾansfeɾenθjas/
transferí	/tɾansfeˈɾi/
transferida	/tɾansfeɾiða/
transferidas	/tɾansfeɾiðas/
transferido	/tɾansfeɾiðo/
transferidos	/tɾansfeɾiðos/
transferimos	/tɾansfeɾimos/
transferir	/tɾansfeɾiɾ/
transferirá	/tɾansfeɾiˈɾa/
transferirán	/tɾansfeɾiˈɾan/
transferiré	/tɾansfeɾiˈɾe/
transferiremos	/tɾansfeɾiɾemos/
transferirla	/tɾansfeɾiɾla/
transferirlo	/tɾansfeɾiɾlo/
transferirme	/tɾansfeɾiɾme/
transferirse	/tɾansfeɾiɾse/
transferirte	/tɾansfeɾiɾte/
transferiste	/tɾansfeɾiste/
transfiera	/tɾansfjeɾa/
transfieran	/tɾansfjeɾan/
transfiere	/tɾansfjeɾe/
transfieren	/tɾansfjeɾen/
transfiero	/tɾansfjeɾo/
transfiriendo	/tɾansfiɾjendo/
transfirieran	/tɾansfiɾjeɾan/
transfirieron	/tɾansfiɾjeɾon/
transfirió	/tɾansfiˈɾjo/
transforma	/tɾansfoɾma/
transformaba	/tɾansfoɾmaβa/
transformación	/tɾansfoɾmaˈθjon/
transformaciones	/tɾansfoɾmaθjones/
transformada	/tɾansfoɾmaða/
transformadas	/tɾansfoɾmaðas/
transformado	/tɾansfoɾmaðo/
transformador	/tɾansfoɾmaðoɾ/
transformadores	/tɾansfoɾmaðoɾes/
transformados	/tɾansfoɾmaðos/
transformamos	/tɾansfoɾmamos/
transforman	/tɾansfoɾman/
transformando	/tɾansfoɾmando/
transformándose	/tɾansfoˈɾmandose/
transformar	/tɾansfoɾmaɾ/
transformará	/tɾansfoɾmaˈɾa/
transformara	/tɾansfoɾmaɾa/
transformarán	/tɾansfoɾmaˈɾan/
transformaré	/tɾansfoɾmaˈɾe/
transformaría	/tɾansfoɾmaˈɾia/
transformarla	/tɾansfoɾmaɾla/
transformarlo	/tɾansfoɾmaɾlo/
transformarlos	/tɾansfoɾmaɾlos/
transformarme	/tɾansfoɾmaɾme/
transformarnos	/tɾansfoɾmaɾnos/
transformaron	/tɾansfoɾmaɾon/
transformarse	/tɾansfoɾmaɾse/
transformarte	/tɾansfoɾmaɾte/
transformas	/tɾansfoɾmas/
transformaste	/tɾansfoɾmaste/
transformé	/tɾansfoˈɾme/
transforme	/tɾansfoɾme/
transformen	/tɾansfoɾmen/
transformes	/tɾansfoɾmes/
transformista	/tɾansfoɾmista/
transformó	/tɾansfoˈɾmo/
transformo	/tɾansfoɾmo/
transfusión	/tɾansfuˈsjon/
transfusiones	/tɾansfusjones/
transgredir	/tɾanzɣɾeðiɾ/
transgresión	/tɾanzɣɾeˈsjon/
transgresiones	/tɾanzɣɾesjones/
transgresor	/tɾanzɣɾesoɾ/
transición	/tɾansiˈθjon/
transiciones	/tɾansiθjones/
transigir	/tɾansixiɾ/
transistor	/tɾansistoɾ/
transistores	/tɾansistoɾes/
transitada	/tɾansitaða/
transitado	/tɾansitaðo/
transitar	/tɾansitaɾ/
transito	/tɾansito/
tránsito	/ˈtɾansito/
transitoria	/tɾansitoɾja/
transitorio	/tɾansitoɾjo/
transmisión	/tɾanzmiˈsjon/
transmisiones	/tɾanzmisjones/
transmisor	/tɾanzmisoɾ/
transmisores	/tɾanzmisoɾes/
transmita	/tɾanzmita/
transmitan	/tɾanzmitan/
transmite	/tɾanzmite/
transmiten	/tɾanzmiten/
transmites	/tɾanzmites/
transmití	/tɾanzmiˈti/
transmitía	/tɾanzmiˈtia/
transmitida	/tɾanzmitiða/
transmitidas	/tɾanzmitiðas/
transmitido	/tɾanzmitiðo/
transmitidos	/tɾanzmitiðos/
transmitiendo	/tɾanzmitjendo/
transmitiera	/tɾanzmitjeɾa/
transmitieron	/tɾanzmitjeɾon/
transmitimos	/tɾanzmitimos/
transmitió	/tɾanzmiˈtjo/
transmitir	/tɾanzmitiɾ/
transmitirá	/tɾanzmitiˈɾa/
transmitirán	/tɾanzmitiˈɾan/
transmitiré	/tɾanzmitiˈɾe/
transmitiremos	/tɾanzmitiɾemos/
transmitirle	/tɾanzmitiɾle/
transmitirlo	/tɾanzmitiɾlo/
transmitirse	/tɾanzmitiɾse/
transmito	/tɾanzmito/
transmutación	/tɾanzmutaˈθjon/
transparencia	/tɾanspaɾenθja/
transparente	/tɾanspaɾente/
transparentes	/tɾanspaɾentes/
transpira	/tɾanspiɾa/
transpiración	/tɾanspiɾaˈθjon/
transpirado	/tɾanspiɾaðo/
transpirando	/tɾanspiɾando/
transpirar	/tɾanspiɾaɾ/
transporta	/tɾanspoɾta/
transportaba	/tɾanspoɾtaβa/
transportaban	/tɾanspoɾtaβan/
transportación	/tɾanspoɾtaˈθjon/
transportada	/tɾanspoɾtaða/
transportadas	/tɾanspoɾtaðas/
transportado	/tɾanspoɾtaðo/
transportador	/tɾanspoɾtaðoɾ/
transportadora	/tɾanspoɾtaðoɾa/
transportadores	/tɾanspoɾtaðoɾes/
transportados	/tɾanspoɾtaðos/
transportamos	/tɾanspoɾtamos/
transportan	/tɾanspoɾtan/
transportando	/tɾanspoɾtando/
transportar	/tɾanspoɾtaɾ/
transportará	/tɾanspoɾtaˈɾa/
transportarán	/tɾanspoɾtaˈɾan/
transportaré	/tɾanspoɾtaˈɾe/
transportaremos	/tɾanspoɾtaɾemos/
transportarla	/tɾanspoɾtaɾla/
transportarlo	/tɾanspoɾtaɾlo/
transportarlos	/tɾanspoɾtaɾlos/
transportarme	/tɾanspoɾtaɾme/
transportarnos	/tɾanspoɾtaɾnos/
transportaron	/tɾanspoɾtaɾon/
transportarse	/tɾanspoɾtaɾse/
transportarte	/tɾanspoɾtaɾte/
transportas	/tɾanspoɾtas/
transporté	/tɾanspoˈɾte/
transporte	/tɾanspoɾte/
transporten	/tɾanspoɾten/
transportes	/tɾanspoɾtes/
transportista	/tɾanspoɾtista/
transportistas	/tɾanspoɾtistas/
transportó	/tɾanspoˈɾto/
transporto	/tɾanspoɾto/
transposición	/tɾansposiˈθjon/
transversal	/tɾansβeɾsal/
transversales	/tɾansβeɾsales/
tranvía	/tɾaˈmbia/
tranvías	/tɾaˈmbias/
trap	/tɾap/
trapear	/tɾapeaɾ/
trapecio	/tɾapeθjo/
trapero	/tɾapeɾo/
trapicheo	/tɾapitʃeo/
trapicheos	/tɾapitʃeos/
trapitos	/tɾapitos/
trapo	/tɾapo/
trapos	/tɾapos/
traquea	/tɾakea/
tráquea	/ˈtɾakea/
traqueotomía	/tɾakeotoˈmia/
traquetea	/tɾaketea/
traqueteo	/tɾaketeo/
tras	/tɾas/
trasatlántico	/tɾasaˈtlantiko/
trasbordo	/tɾazβoɾðo/
trascendencia	/tɾasθendenθja/
trascendental	/tɾasθendental/
trascendente	/tɾasθendente/
trascender	/tɾasθendeɾ/
trascendido	/tɾasθendiðo/
trasciende	/tɾasθjende/
trascripción	/tɾaskɾiˈpθjon/
trasera	/tɾaseɾa/
traseras	/tɾaseɾas/
trasero	/tɾaseɾo/
traseros	/tɾaseɾos/
trasgos	/tɾazɣos/
trasgresión	/tɾazɣɾeˈsjon/
traslada	/tɾazlaða/
trasladada	/tɾazlaðaða/
trasladadas	/tɾazlaðaðas/
trasladado	/tɾazlaðaðo/
trasladados	/tɾazlaðaðos/
trasladamos	/tɾazlaðamos/
trasladan	/tɾazlaðan/
trasladando	/tɾazlaðando/
trasladar	/tɾazlaðaɾ/
trasladará	/tɾazlaðaˈɾa/
trasladarán	/tɾazlaðaˈɾan/
trasladaran	/tɾazlaðaɾan/
trasladaré	/tɾazlaðaˈɾe/
trasladaremos	/tɾazlaðaɾemos/
trasladarla	/tɾazlaðaɾla/
trasladarle	/tɾazlaðaɾle/
trasladarlo	/tɾazlaðaɾlo/
trasladarlos	/tɾazlaðaɾlos/
trasladarme	/tɾazlaðaɾme/
trasladarnos	/tɾazlaðaɾnos/
trasladaron	/tɾazlaðaɾon/
trasladarse	/tɾazlaðaɾse/
trasladarte	/tɾazlaðaɾte/
trasladas	/tɾazlaðas/
trasladé	/tɾazlaˈðe/
traslade	/tɾazlaðe/
traslademos	/tɾazlaðemos/
trasladen	/tɾazlaðen/
trasladó	/tɾazlaˈðo/
traslado	/tɾazlaðo/
traslados	/tɾazlaðos/
trasmisión	/tɾazmiˈsjon/
trasmitir	/tɾazmitiɾ/
trasnochado	/tɾaznotʃaðo/
trasnochar	/tɾaznotʃaɾ/
traspasa	/tɾaspasa/
traspasado	/tɾaspasaðo/
traspasan	/tɾaspasan/
traspasando	/tɾaspasando/
traspasar	/tɾaspasaɾ/
traspase	/tɾaspase/
traspasó	/tɾaspaˈso/
traspaso	/tɾaspaso/
traspié	/tɾaˈspje/
traspiés	/tɾaˈspjes/
trasplantado	/tɾasplantaðo/
trasplantar	/tɾasplantaɾ/
trasplante	/tɾasplante/
trasplantes	/tɾasplantes/
traste	/tɾaste/
trasteando	/tɾasteando/
trastero	/tɾasteɾo/
trastes	/tɾastes/
trastienda	/tɾastjenda/
trasto	/tɾasto/
trastocado	/tɾastokaðo/
trastorna	/tɾastoɾna/
trastornada	/tɾastoɾnaða/
trastornado	/tɾastoɾnaðo/
trastornados	/tɾastoɾnaðos/
trastornar	/tɾastoɾnaɾ/
trastornó	/tɾastoˈɾno/
trastorno	/tɾastoɾno/
trastornos	/tɾastoɾnos/
trastos	/tɾastos/
trata	/tɾata/
trataba	/tɾataβa/
tratábamos	/tɾaˈtaβamos/
trataban	/tɾataβan/
tratabas	/tɾataβas/
tratable	/tɾataβle/
tratad	/tɾatað/
tratada	/tɾataða/
tratadas	/tɾataðas/
tratado	/tɾataðo/
tratados	/tɾataðos/
tratáis	/tɾaˈtais/
tratamiento	/tɾatamjento/
tratamientos	/tɾatamjentos/
tratamos	/tɾatamos/
tratan	/tɾatan/
tratando	/tɾatando/
tratándola	/tɾaˈtandola/
tratándolo	/tɾaˈtandolo/
tratándome	/tɾaˈtandome/
tratándose	/tɾaˈtandose/
tratándote	/tɾaˈtandote/
tratante	/tɾatante/
tratantes	/tɾatantes/
tratar	/tɾataɾ/
tratará	/tɾataˈɾa/
tratara	/tɾataɾa/
tratáramos	/tɾaˈtaɾamos/
tratarán	/tɾataˈɾan/
trataran	/tɾataɾan/
tratarás	/tɾataˈɾas/
trataras	/tɾataɾas/
trataré	/tɾataˈɾe/
tratare	/tɾataɾe/
trataremos	/tɾataɾemos/
trataría	/tɾataˈɾia/
trataríamos	/tɾataˈɾiamos/
tratarían	/tɾataˈɾian/
tratarías	/tɾataˈɾias/
tratarla	/tɾataɾla/
tratarlas	/tɾataɾlas/
tratarle	/tɾataɾle/
tratarles	/tɾataɾles/
tratarlo	/tɾataɾlo/
tratarlos	/tɾataɾlos/
tratarme	/tɾataɾme/
tratarnos	/tɾataɾnos/
trataron	/tɾataɾon/
tratarse	/tɾataɾse/
tratarte	/tɾataɾte/
tratas	/tɾatas/
tratase	/tɾatase/
trataste	/tɾataste/
traté	/tɾaˈte/
trate	/tɾate/
tratéis	/tɾaˈteis/
tratemos	/tɾatemos/
traten	/tɾaten/
trates	/tɾates/
trató	/tɾaˈto/
trato	/tɾato/
tratos	/tɾatos/
trauma	/tɾauma/
traumas	/tɾaumas/
traumática	/tɾauˈmatika/
traumáticas	/tɾauˈmatikas/
traumático	/tɾauˈmatiko/
traumáticos	/tɾauˈmatikos/
traumatismo	/tɾaumatizmo/
traumatismos	/tɾaumatizmos/
traumatizada	/tɾaumatiθaða/
traumatizado	/tɾaumatiθaðo/
traumatizados	/tɾaumatiθaðos/
traumatizar	/tɾaumatiθaɾ/
traumatizó	/tɾaumatiˈθo/
traumatología	/tɾaumatoloˈxia/
través	/tɾaˈβes/
travesaño	/tɾaβesaɲo/
travesía	/tɾaβeˈsia/
travesías	/tɾaβeˈsias/
travestido	/tɾaβestiðo/
travesura	/tɾaβesuɾa/
travesuras	/tɾaβesuɾas/
traviesa	/tɾaβjesa/
traviesas	/tɾaβjesas/
travieso	/tɾaβjeso/
traviesos	/tɾaβjesos/
trayecto	/tɾaʝekto/
trayectoria	/tɾaʝektoɾja/
trayectorias	/tɾaʝektoɾjas/
trayectos	/tɾaʝektos/
trayendo	/tɾaʝendo/
trayéndola	/tɾaˈʝendola/
trayéndole	/tɾaˈʝendole/
trayéndolo	/tɾaˈʝendolo/
trayéndolos	/tɾaˈʝendolos/
trayéndome	/tɾaˈʝendome/
trayéndonos	/tɾaˈʝendonos/
trayéndote	/tɾaˈʝendote/
traza	/tɾaθa/
trazada	/tɾaθaða/
trazado	/tɾaθaðo/
trazamos	/tɾaθamos/
trazando	/tɾaθando/
trazar	/tɾaθaɾ/
trazas	/tɾaθas/
trazó	/tɾaˈθo/
trazo	/tɾaθo/
trazos	/tɾaθos/
trébol	/ˈtɾeβol/
tréboles	/ˈtɾeβoles/
trece	/tɾeθe/
trecho	/tɾetʃo/
tregua	/tɾeɣwa/
treinta	/tɾeinta/
treintena	/tɾeintena/
treme	/tɾeme/
tremenda	/tɾemenda/
tremendamente	/tɾemendamente/
tremendas	/tɾemendas/
tremendo	/tɾemendo/
tremendos	/tɾemendos/
trementina	/tɾementina/
tren	/tɾen/
trena	/tɾena/
trenes	/tɾenes/
trenza	/tɾenθa/
trenzado	/tɾenθaðo/
trenzar	/tɾenθaɾ/
trenzas	/tɾenθas/
trepa	/tɾepa/
trepaba	/tɾepaβa/
trepado	/tɾepaðo/
trepador	/tɾepaðoɾ/
trepadora	/tɾepaðoɾa/
trepamos	/tɾepamos/
trepan	/tɾepan/
trepanación	/tɾepanaˈθjon/
trepando	/tɾepando/
trepar	/tɾepaɾ/
trepas	/tɾepas/
trepé	/tɾeˈpe/
trepe	/tɾepe/
trepó	/tɾeˈpo/
trepo	/tɾepo/
tres	/tɾes/
trescientas	/tɾesθjentas/
trescientos	/tɾesθjentos/
treta	/tɾeta/
tretas	/tɾetas/
tri	/tɾi/
triada	/tɾjaða/
triadas	/tɾjaðas/
triangulación	/tɾjaŋgulaˈθjon/
triangular	/tɾjaŋgulaɾ/
triángulo	/ˈtɾjaŋgulo/
triángulos	/ˈtɾjaŋgulos/
tribal	/tɾiβal/
tribales	/tɾiβales/
tribu	/tɾiβu/
tribulación	/tɾiβulaˈθjon/
tribulaciones	/tɾiβulaθjones/
tribuna	/tɾiβuna/
tribunal	/tɾiβunal/
tribunales	/tɾiβunales/
tribunas	/tɾiβunas/
tribuno	/tɾiβuno/
tribunos	/tɾiβunos/
tribus	/tɾiβus/
tributaria	/tɾiβutaɾja/
tributario	/tɾiβutaɾjo/
tributo	/tɾiβuto/
tributos	/tɾiβutos/
tríceps	/ˈtɾiθeps/
triciclo	/tɾiθiklo/
tricolor	/tɾikoloɾ/
tridente	/tɾiðente/
tridentes	/tɾiðentes/
tridimensional	/tɾiðimensjonal/
tridimensionales	/tɾiðimensjonales/
trífidos	/ˈtɾifiðos/
trifulca	/tɾifulka/
trigal	/tɾiɣal/
trigésimo	/tɾiˈxesimo/
trigo	/tɾiɣo/
trigonometría	/tɾiɣonomeˈtɾia/
trillado	/tɾiʎaðo/
trilladora	/tɾiʎaðoɾa/
trillo	/tɾiʎo/
trillón	/tɾiˈʎon/
trillones	/tɾiʎones/
trilobites	/tɾiloβites/
trilogía	/tɾiloˈxia/
trimestral	/tɾimestɾal/
trimestrales	/tɾimestɾales/
trimestre	/tɾimestɾe/
trimestres	/tɾimestɾes/
trina	/tɾina/
trincado	/tɾiŋkaðo/
trincar	/tɾiŋkaɾ/
trinchar	/tɾiɲtʃaɾ/
trinchera	/tɾiɲtʃeɾa/
trincheras	/tɾiɲtʃeɾas/
trine	/tɾine/
trineo	/tɾineo/
trineos	/tɾineos/
trinidad	/tɾiniðað/
trino	/tɾino/
trinquete	/tɾiŋkete/
trío	/ˈtɾio/
trio	/tɾjo/
tríos	/ˈtɾios/
tripa	/tɾipa/
tripas	/tɾipas/
triple	/tɾiple/
triples	/tɾiples/
triplica	/tɾiplika/
triplicado	/tɾiplikaðo/
triplicar	/tɾiplikaɾ/
triplicó	/tɾipliˈko/
trípode	/ˈtɾipoðe/
trípoli	/ˈtɾipoli/
tripulación	/tɾipulaˈθjon/
tripulaciones	/tɾipulaθjones/
tripulada	/tɾipulaða/
tripuladas	/tɾipulaðas/
tripulado	/tɾipulaðo/
tripulados	/tɾipulaðos/
tripulante	/tɾipulante/
tripulantes	/tɾipulantes/
tris	/tɾis/
triste	/tɾiste/
tristemente	/tɾistemente/
tristes	/tɾistes/
tristeza	/tɾisteθa/
tristezas	/tɾisteθas/
tristón	/tɾiˈston/
tritón	/tɾiˈton/
tritones	/tɾitones/
tritura	/tɾituɾa/
trituradas	/tɾituɾaðas/
triturado	/tɾituɾaðo/
triturador	/tɾituɾaðoɾ/
trituradora	/tɾituɾaðoɾa/
triturados	/tɾituɾaðos/
triturando	/tɾituɾando/
triturar	/tɾituɾaɾ/
triunfa	/tɾjumfa/
triunfado	/tɾjumfaðo/
triunfador	/tɾjumfaðoɾ/
triunfadora	/tɾjumfaðoɾa/
triunfadores	/tɾjumfaðoɾes/
triunfal	/tɾjumfal/
triunfalmente	/tɾjumfalmente/
triunfamos	/tɾjumfamos/
triunfan	/tɾjumfan/
triunfando	/tɾjumfando/
triunfante	/tɾjumfante/
triunfantes	/tɾjumfantes/
triunfar	/tɾjumfaɾ/
triunfará	/tɾjumfaˈɾa/
triunfarán	/tɾjumfaˈɾan/
triunfarás	/tɾjumfaˈɾas/
triunfaré	/tɾjumfaˈɾe/
triunfaremos	/tɾjumfaɾemos/
triunfaron	/tɾjumfaɾon/
triunfas	/tɾjumfas/
triunfe	/tɾjumfe/
triunfes	/tɾjumfes/
triunfó	/tɾjuˈmfo/
triunfo	/tɾjumfo/
triunfos	/tɾjumfos/
triunvirato	/tɾjumbiɾato/
trivial	/tɾiβjal/
triviales	/tɾiβjales/
trivialidad	/tɾiβjaliðað/
trivialidades	/tɾiβjaliðaðes/
trizas	/tɾiθas/
trocear	/tɾoθeaɾ/
trofeo	/tɾofeo/
trofeos	/tɾofeos/
trola	/tɾola/
troles	/tɾoles/
trombón	/tɾoˈmbon/
trombones	/tɾombones/
trompa	/tɾompa/
trompada	/tɾompaða/
trompadas	/tɾompaðas/
trompas	/tɾompas/
trompeta	/tɾompeta/
trompetas	/tɾompetas/
trompo	/tɾompo/
tronando	/tɾonando/
tronar	/tɾonaɾ/
tronco	/tɾoŋko/
troncos	/tɾoŋkos/
tronera	/tɾoneɾa/
trono	/tɾono/
tronos	/tɾonos/
tropa	/tɾopa/
tropas	/tɾopas/
tropecé	/tɾopeˈθe/
tropel	/tɾopel/
tropezado	/tɾopeθaðo/
tropezamos	/tɾopeθamos/
tropezando	/tɾopeθando/
tropezar	/tɾopeθaɾ/
tropezara	/tɾopeθaɾa/
tropezarme	/tɾopeθaɾme/
tropezaron	/tɾopeθaɾon/
tropezarse	/tɾopeθaɾse/
tropezarte	/tɾopeθaɾte/
tropezaste	/tɾopeθaste/
tropezó	/tɾopeˈθo/
tropezón	/tɾopeˈθon/
tropezones	/tɾopeθones/
tropical	/tɾopikal/
tropicales	/tɾopikales/
trópico	/ˈtɾopiko/
trópicos	/ˈtɾopikos/
tropiece	/tɾopjeθe/
tropieces	/tɾopjeθes/
tropieza	/tɾopjeθa/
tropiezan	/tɾopjeθan/
tropiezas	/tɾopjeθas/
tropiezo	/tɾopjeθo/
tropiezos	/tɾopjeθos/
trota	/tɾota/
trotamundos	/tɾotamundos/
trotando	/tɾotando/
trotar	/tɾotaɾ/
trote	/tɾote/
trotes	/tɾotes/
trovador	/tɾoβaðoɾ/
trovadores	/tɾoβaðoɾes/
Troya	/tɾoʝa/
troyano	/tɾoʝano/
troyanos	/tɾoʝanos/
trozo	/tɾoθo/
trozos	/tɾoθos/
trucada	/tɾukaða/
trucadas	/tɾukaðas/
trucado	/tɾukaðo/
trucados	/tɾukaðos/
trucha	/tɾutʃa/
truchas	/tɾutʃas/
truco	/tɾuko/
trucos	/tɾukos/
truculento	/tɾukulento/
truena	/tɾwena/
truene	/tɾwene/
trueno	/tɾweno/
truenos	/tɾwenos/
trueque	/tɾweke/
trufa	/tɾufa/
trufas	/tɾufas/
truhán	/tɾuˈan/
truhanes	/tɾuanes/
trullo	/tɾuʎo/
truquero	/tɾukeɾo/
tú	/ˈtu/
tu	/tu/
tuba	/tuβa/
tubérculo	/tuˈβeɾkulo/
tubérculos	/tuˈβeɾkulos/
tuberculosis	/tuβeɾkulosis/
tuberculosos	/tuβeɾkulosos/
tubería	/tuβeˈɾia/
tuberías	/tuβeˈɾias/
tubo	/tuβo/
tubos	/tuβos/
tubular	/tuβulaɾ/
tucán	/tuˈkan/
tuco	/tuko/
tuerca	/tweɾka/
tuercas	/tweɾkas/
tuerce	/tweɾθe/
tuercen	/tweɾθen/
tuerces	/tweɾθes/
tuerta	/tweɾta/
tuerto	/tweɾto/
tuerza	/tweɾθa/
tuétano	/ˈtwetano/
tufo	/tufo/
tugurio	/tuɣuɾjo/
tugurios	/tuɣuɾjos/
tui	/twi/
tulipán	/tuliˈpan/
tulipanes	/tulipanes/
tullida	/tuʎiða/
tullido	/tuʎiðo/
tullidos	/tuʎiðos/
tumba	/tumba/
tumbada	/tumbaða/
tumbado	/tumbaðo/
tumbados	/tumbaðos/
tumbamos	/tumbamos/
tumban	/tumban/
tumbando	/tumbando/
tumbar	/tumbaɾ/
tumbaré	/tumbaˈɾe/
tumbarlo	/tumbaɾlo/
tumbarme	/tumbaɾme/
tumbarnos	/tumbaɾnos/
tumbaron	/tumbaɾon/
tumbarse	/tumbaɾse/
tumbarte	/tumbaɾte/
tumbas	/tumbas/
tumbaste	/tumbaste/
tumbé	/tuˈmbe/
tumbe	/tumbe/
tumbes	/tumbes/
tumbó	/tuˈmbo/
tumbo	/tumbo/
tumbona	/tumbona/
tumbos	/tumbos/
tumor	/tumoɾ/
tumores	/tumoɾes/
túmulo	/ˈtumulo/
tumulto	/tumulto/
tumultos	/tumultos/
tumultuosa	/tumultwosa/
tuna	/tuna/
tunante	/tunante/
tunda	/tunda/
tunde	/tunde/
tundra	/tundɾa/
tune	/tune/
tunecino	/tuneθino/
túnel	/ˈtunel/
túneles	/ˈtuneles/
tunes	/tunes/
Túnez	/ˈtuneθ/
tungsteno	/tuŋgsteno/
túnica	/ˈtunika/
túnicas	/ˈtunikas/
tupé	/tuˈpe/
tupido	/tupiðo/
turba	/tuɾβa/
turbación	/tuɾβaˈθjon/
turbada	/tuɾβaða/
turbado	/tuɾβaðo/
turbante	/tuɾβante/
turbantes	/tuɾβantes/
turbas	/tuɾβas/
turbia	/tuɾβja/
turbias	/tuɾβjas/
turbina	/tuɾβina/
turbinas	/tuɾβinas/
turbio	/tuɾβjo/
turbios	/tuɾβjos/
turbo	/tuɾβo/
